Product Name,Product Price,Product Link
"EATON Aurora 1000va 4 Battery UPS For Home Appliances (140 - 300V, Extended Battery Backup, 801028025, Black)","₹8,554",/eaton-aurora-1000va-4-battery-ups-for-home-appliances-140-300v-extended-battery-backup-801028025-black-/p/230047
"Xiaomi Eco-System Roidmi 100 Watts Cordless Vacuum Cleaner (Fastest Charging, 1.3 kg, 5 years Warranty, F8 Storm FX, Grey)","₹12,404",/xiaomi-eco-system-roidmi-100-watts-cordless-vacuum-cleaner-fastest-charging-1-3-kg-5-years-warranty-f8-storm-fx-grey-/p/222412
"Midea 8 kg 5 Star Inverter Fully Automatic Top Load Washing Machine (MA200W80/G-IN, Lint Filter, Grey)","₹14,990",/midea-8-kg-5-star-inverter-fully-automatic-top-load-washing-machine-ma200w80-g-in-lint-filter-grey-/p/253124
"BAJAJ Floweret EE 1 Star 1200mm 3 Blade Anti Bacterial Ceiling Fan (Easy to Clean, Chocolate Brown)","₹4,354",/bajaj-floweret-ee-1-star-1200mm-3-blade-anti-bacterial-ceiling-fan-easy-to-clean-chocolate-brown-/p/270476
"V-GUARD 6 Amps Voltage Stabilizer For Deep Freezer / Refrigerator/ Air Cooler / Air Conditioner (150 - 280 V, Built-In Thermal Overload Protection, VG 150, Grey)","₹4,099",/v-guard-6-amps-voltage-stabilizer-for-deep-freezer-refrigerator-air-cooler-air-conditioner-150-280-v-built-in-thermal-overload-protection-vg-150-grey-/p/268681
"Agni Solar Inflatable Light 3P Solar LED Light (Water Proof, AG-LAP, White)","₹2,124",/agni-solar-inflatable-light-3p-solar-led-light-water-proof-ag-lap-white-/p/230335
"ONIDA 7 kg 5 Star Fully Automatic Top Load Washing Machine (T70FGD, Crystal Drum Technology, Grey)","₹14,290",/onida-7-kg-5-star-fully-automatic-top-load-washing-machine-t70fgd-crystal-drum-technology-grey-/p/244416
"Croma 6 Amps 3 Sockets Surge Protector (2 Meters, Child Safety Shutters, CRSP3WYSPA266201, White)","₹1,299",/croma-6-amps-3-sockets-surge-protector-2-meters-child-safety-shutters-crsp3wyspa266201-white-/p/306010
"Electrolux UltimateHome 300 1 Ton 3 Star Inverter Split AC (2023 Model, Copper Condenser, PM 2.5 Filter, ESV123C1AA)","₹33,990",/electrolux-ultimatehome-300-1-ton-3-star-inverter-split-ac-2023-model-copper-condenser-pm-2-5-filter-esv123c1aa-/p/269030
"EZVIZ C6N FHD WiFi CCTV Security Camera (Motion Detection, CS-C6N-D0-8B4WF, White)","₹3,199",/ezviz-c6n-fhd-wifi-cctv-security-camera-motion-detection-cs-c6n-d0-8b4wf-white-/p/273168
"VOLTAS HEPA Filter Technology Air Purifier (Air Quality Indicator, VAP55TWV, White)","₹13,584",/voltas-hepa-filter-technology-air-purifier-air-quality-indicator-vap55twv-white-/p/229738
"HAVELLS Royal Star 4 Plus 1 Surge and Spike Guard (AHNKXXB101, Grey)",₹629,/havells-royal-star-4-plus-1-surge-and-spike-guard-ahnkxxb101-grey-/p/217174
BAJAJ Calenta Digi 25 Litre 4 Star Vertical Storage Geyser with Titanium Armour Technology (White),"₹13,604",/bajaj-calenta-digi-25-litre-4-star-vertical-storage-geyser-with-titanium-armour-technology-white-/p/203557
"PHILIPS EcoLink Turbo 200mm Exhaust Fan (Dust Protection, White)","₹1,315",/philips-ecolink-turbo-200mm-exhaust-fan-dust-protection-white-/p/270316
"Qubo Smart Door Bell (Voice Control, OC-HCD03WH1, White)","₹6,990",/qubo-smart-door-bell-voice-control-oc-hcd03wh1-white-/p/268594
"morphy richards KUBE 15 Litres 5 Star Storage Water Geyser (2000 Watts, 840071, White and Black)","₹8,999",/morphy-richards-kube-15-litres-5-star-storage-water-geyser-2000-watts-840071-white-and-black-/p/256409
"ILIFE V50 Robot Vacuum Cleaner with Dry Mopping (DW-GIEL-WE9Q, Light Gold)","₹11,854",/ilife-v50-robot-vacuum-cleaner-with-dry-mopping-dw-giel-we9q-light-gold-/p/227587
"Qubo Baby Cam 1080p Full HD Wi-Fi CCTV Smart Baby Monitor (Alexa Supported, HCB01, White)","₹4,990",/qubo-baby-cam-1080p-full-hd-wi-fi-cctv-smart-baby-monitor-alexa-supported-hcb01-white-/p/230336
"GM 4 Plus 1 Spike Guard (GM 3251, White)",₹804,/gm-4-plus-1-spike-guard-gm-3251-white-/p/219967
"Racold Altro iRS 3 Litres Instant Water Geyser (4500 Watts, 3803286, White/Green)","₹3,899",/racold-altro-irs-3-litres-instant-water-geyser-4500-watts-3803286-white-green-/p/273613
"Everest EW 5 KVA DELUXE 10 Amps Voltage Stabilizer For Up to 2 Ton AC (170 - 270 V, Thermal Overload Protection, Grey)","₹1,949",/everest-ew-5-kva-deluxe-10-amps-voltage-stabilizer-for-up-to-2-ton-ac-170-270-v-thermal-overload-protection-grey-/p/302812
"Safestab Stabilizer for Inverter AC (VST400D PLUS, White)","₹2,399",/safestab-stabilizer-for-inverter-ac-vst400d-plus-white-/p/219083
"Premier Slimline Double Boost 15 Amps Voltage Stabilizer For Up to 2 Ton AC (200 V - 240 V, Digital Display, 5KVA, White)","₹4,599",/premier-slimline-double-boost-15-amps-voltage-stabilizer-for-up-to-2-ton-ac-200-v-240-v-digital-display-5kva-white-/p/175383
"MILAGROW 24 Watts Robotic Vacuum Cleaner (0.6 Litres Tank, Silverfox)","₹14,324",/milagrow-24-watts-robotic-vacuum-cleaner-0-6-litres-tank-silverfox-/p/243009
"Panasonic 11 kg 5 Star Wi-Fi Fully Automatic Top Load Washing Machine (VD1, NA-F110VD1BB, 15 Wash Programs, Black Silver)","₹32,490",/panasonic-11-kg-5-star-wi-fi-fully-automatic-top-load-washing-machine-vd1-na-f110vd1bb-15-wash-programs-black-silver-/p/306646
"Godrej 7.5 kg 5 Star Semi Automatic Washing Machine with Tri Roto Scrub Pulsator (WS EDGE 7.5 ROBL T, Royal Blue)","₹12,499",/godrej-7-5-kg-5-star-semi-automatic-washing-machine-with-tri-roto-scrub-pulsator-ws-edge-7-5-robl-t-royal-blue-/p/239145
"HAVELLS Stealth Neo 5 Star 1200mm 3 Blade BLDC Motor Ceiling Fan with Remote (Eco Active Technology, Wood Pearl White)","₹8,147",/havells-stealth-neo-5-star-1200mm-3-blade-bldc-motor-ceiling-fan-with-remote-eco-active-technology-wood-pearl-white-/p/304597
"Qubo B22 12 Watts Electric Powered Smart Bulb (1200 Lumens, HLB16D1001, White)",₹560,/qubo-b22-12-watts-electric-powered-smart-bulb-1200-lumens-hlb16d1001-white-/p/271801
"PHILIPS Series 2000 Vitashield IPS and AeraSense Technology Air Purifier (Multi Touch, AC2959/63, Dark Grey and Mid Grey)","₹19,999",/philips-series-2000-vitashield-ips-and-aerasense-technology-air-purifier-multi-touch-ac2959-63-dark-grey-and-mid-grey-/p/229291
"RD PLAST Wall Mount Bracket For Air Conditioner (Powder Coating, RW 8547-1, White)",₹599,/rd-plast-wall-mount-bracket-for-air-conditioner-powder-coating-rw-8547-1-white-/p/234004
"atomberg Efficio 6 Inch 150mm Exhaust Fan with BLDC Motor (Silent Operation, Black)","₹2,310",/atomberg-efficio-6-inch-150mm-exhaust-fan-with-bldc-motor-silent-operation-black-/p/265765
"SHARP 175 Litres 4 Star Direct Cool Single Door Refrigerator with Inverter Compressor (SJ-G19ST-BK, Black)","₹17,990",/sharp-175-litres-4-star-direct-cool-single-door-refrigerator-with-inverter-compressor-sj-g19st-bk-black-/p/307033
"WARMEX 1200 Watts 80ml Garment Steamer (Auto Shut Off, PGS-09, White and Turquoise)","₹2,349",/warmex-1200-watts-80ml-garment-steamer-auto-shut-off-pgs-09-white-and-turquoise-/p/269116
"LIEBHERR Plus 191 Litres 3 Star Direct Cool Single Door Refrigerator with Antibacterial Gasket (DFPsiC 1921, Silver Steel)","₹17,990",/liebherr-plus-191-litres-3-star-direct-cool-single-door-refrigerator-with-antibacterial-gasket-dfpsic-1921-silver-steel-/p/306743
"Panasonic QU 7 in 1 Convertible 2.2 Ton 4 Star Inverter Split Smart AC with AI Mode (2024 Model, Copper Condenser, CS/CU-QU26AKYF)","₹67,990",/panasonic-qu-7-in-1-convertible-2-2-ton-4-star-inverter-split-smart-ac-with-ai-mode-2024-model-copper-condenser-cs-cu-qu26akyf-/p/304087
"Balzano Tornado 2 in 1 100 Watts Portable Vacuum Cleaner (0.5 Litres, K-908-2, White)","₹7,590",/balzano-tornado-2-in-1-100-watts-portable-vacuum-cleaner-0-5-litres-k-908-2-white-/p/266156
"LG 6 in 1 Convertible 1.5 Ton 5 Star Dual Inverter Split Smart AC with HD Filter (2024 Model, Copper Condenser, TS-Q19MWZE.ANLG)","₹70,990",/lg-6-in-1-convertible-1-5-ton-5-star-dual-inverter-split-smart-ac-with-hd-filter-2024-model-copper-condenser-ts-q19mwze-anlg-/p/304223
Racold Omnis Lux Plus 15 Litre 4 Star Vertical Storage Geyser with Titanium Plus Technology (White & Silver),"₹11,299",/racold-omnis-lux-plus-15-litre-4-star-vertical-storage-geyser-with-titanium-plus-technology-white-silver-/p/222013
"Panasonic HU 7 in 1 Convertible 1.5 Ton 5 Star Inverter Split Smart AC with Anti Dust Filter (2024 Model, Copper Condenser, CS/CU-HU18AKYF)","₹52,990",/panasonic-hu-7-in-1-convertible-1-5-ton-5-star-inverter-split-smart-ac-with-anti-dust-filter-2024-model-copper-condenser-cs-cu-hu18akyf-/p/304078
"Godrej 7 kg 5 Star Fully Automatic Top Load Washing Machine (Eon Allure, WTEON ALR 70 5.0 FISNS GPGR, Magic Filter, Graphite Grey)","₹28,510",/godrej-7-kg-5-star-fully-automatic-top-load-washing-machine-eon-allure-wteon-alr-70-5-0-fisns-gpgr-magic-filter-graphite-grey-/p/239136
"tp-link Tapo C225 Full HD Home Security Wi-Fi Camera (Smart Motion Tracking, White)","₹4,599",/tp-link-tapo-c225-full-hd-home-security-wi-fi-camera-smart-motion-tracking-white-/p/268787
"Agni Solar Lantern 2 2 Watts Solar LED Light (3 Brightness Modes, AG-105, Yellow)","₹2,184",/agni-solar-lantern-2-2-watts-solar-led-light-3-brightness-modes-ag-105-yellow-/p/230330
"HAVELLS Equs 5 Star 1200mm 3 Blade BLDC Motor Ceiling Fan with Remote (Inverter Technology, Bianco Bronze)","₹4,373",/havells-equs-5-star-1200mm-3-blade-bldc-motor-ceiling-fan-with-remote-inverter-technology-bianco-bronze-/p/304611
"SHARP 175 Litres 4 Star Direct Cool Single Door Refrigerator with Inverter Compressor (SJ-G19ST-MR, Maroon)","₹17,990",/sharp-175-litres-4-star-direct-cool-single-door-refrigerator-with-inverter-compressor-sj-g19st-mr-maroon-/p/307032
"LG 10 kg 5 Star Inverter Fully Automatic Top Load Washing Machine (T10SJMB1Z.ABMQEIL, Smart Inverter Technology, Middle Black)","₹31,590",/lg-10-kg-5-star-inverter-fully-automatic-top-load-washing-machine-t10sjmb1z-abmqeil-smart-inverter-technology-middle-black-/p/235136
"zunpulse Darius Plus 25 Litres 5 Star Smart Storage Water Geyser (2000 Watts, White)","₹5,799",/zunpulse-darius-plus-25-litres-5-star-smart-storage-water-geyser-2000-watts-white-/p/267268
"LG 201 Litres 3 Star Direct Cool Single Door Refrigerator with Antibacterial Gasket (GL-B211HPZD.APZZEB, Shiny Steel)","₹18,990",/lg-201-litres-3-star-direct-cool-single-door-refrigerator-with-antibacterial-gasket-gl-b211hpzd-apzzeb-shiny-steel-/p/275790
"BAJAJ Euro Prime EE 1 Star 1200mm 3 Blade Silent Operation Ceiling Fan (Anti Bacterial, Walnut & Copper)","₹3,900",/bajaj-euro-prime-ee-1-star-1200mm-3-blade-silent-operation-ceiling-fan-anti-bacterial-walnut-copper-/p/270606
"iGear Electric Powered 5 Watt Desk Study Lamp (iG-U2, Black)","₹2,299",/igear-electric-powered-5-watt-desk-study-lamp-ig-u2-black-/p/218080
"Symphony Movicool L125 125 Litres Commercial Air Cooler with Whisper-Quiet Operation (Cool Flow Dispenser, Dark Grey)","₹20,490",/symphony-movicool-l125-125-litres-commercial-air-cooler-with-whisper-quiet-operation-cool-flow-dispenser-dark-grey-/p/232333
"Haier ES15(H)-E1-P 15 Liters 2 Star Storage Water Geyser (2000 Watts, GA07LA00E, White)","₹7,400",/haier-es15-h-e1-p-15-liters-2-star-storage-water-geyser-2000-watts-ga07la00e-white-/p/258506
"HAVELLS Comforter 2000 Watts PTC Ceramic Fan Room Heater (Over Heat Protection, GHRFHAGW200, White and Black)","₹3,812",/havells-comforter-2000-watts-ptc-ceramic-fan-room-heater-over-heat-protection-ghrfhagw200-white-and-black-/p/302707
"Hikvision 7 Inch Video Door Phone Kit (TFT LCD Display, DS-KIS204T, White)","₹4,999",/hikvision-7-inch-video-door-phone-kit-tft-lcd-display-ds-kis204t-white-/p/273802
"Haier ES15V-SD Wi-Fi 15 Litres 5 Star Storage Water Geyser (2000 Watts, GA07LR00B, Gold)","₹12,500",/haier-es15v-sd-wi-fi-15-litres-5-star-storage-water-geyser-2000-watts-ga07lr00b-gold-/p/258500
"LLOYD 188 Litres 3 Star Direct Cool Single Door Refrigerator with Bactsheild Technology (GLDC203SCBT4JC, Cherry Blossom Blue)","₹13,290",/lloyd-188-litres-3-star-direct-cool-single-door-refrigerator-with-bactsheild-technology-gldc203scbt4jc-cherry-blossom-blue-/p/303253
"USHA Techne Direct 2000 1600 Watts Garment Steamer (1 Mode, Blue)","₹3,250",/usha-techne-direct-2000-1600-watts-garment-steamer-1-mode-blue-/p/300264
"Racold Omnis Wi-Fi 15 Litres 4 Star Storage Water Geyser (2000 Watts, Black/Grey)","₹15,499",/racold-omnis-wi-fi-15-litres-4-star-storage-water-geyser-2000-watts-black-grey-/p/230433
"wipro 3 Sockets Smart Extension Board (Qualcomm Quick Charge 3.0, DSE3150, White)","₹2,404",/wipro-3-sockets-smart-extension-board-qualcomm-quick-charge-3-0-dse3150-white-/p/263974
"morphy richards Kube 10 Litres 5 Star Storage Water Geyser (2000 Watts, 840074, White and Grey)","₹9,299",/morphy-richards-kube-10-litres-5-star-storage-water-geyser-2000-watts-840074-white-and-grey-/p/264423
"MR BEAMS Electric Powered 75 Watt Wireless Motion Sensor LED Spot Light (MB360, Black)","₹1,944",/mr-beams-electric-powered-75-watt-wireless-motion-sensor-led-spot-light-mb360-black-/p/223119
"Racold Omnis DG 10 Litres 5 Star Storage Water Geyser (2000 Watts, 3180836, Sandstorm Gold)","₹10,760",/racold-omnis-dg-10-litres-5-star-storage-water-geyser-2000-watts-3180836-sandstorm-gold-/p/273606
"HAVELLS Inox 5 Star 1200mm 3 Blade BLDC Motor Ceiling Fan with Remote (Dust Resistant, Pearl White)","₹8,349",/havells-inox-5-star-1200mm-3-blade-bldc-motor-ceiling-fan-with-remote-dust-resistant-pearl-white-/p/304582
"Qubo Smart Plug- 10 A Smart Plug (Alexa and Google Assistant Support, HSP02D1001, White)",₹740,/qubo-smart-plug-10-a-smart-plug-alexa-and-google-assistant-support-hsp02d1001-white-/p/270349
"atomberg Efficio 6 Inch 150mm Exhaust Fan with BLDC Motor (Silent Operation, White)","₹2,310",/atomberg-efficio-6-inch-150mm-exhaust-fan-with-bldc-motor-silent-operation-white-/p/265745
"Panasonic EU 7 in 1 Convertible 2 Ton 3 Star Inverter Split AC with Anti Dust FIlter (2024 Model, Copper Condenser, CS/CU-EU24AKY3F)","₹52,990",/panasonic-eu-7-in-1-convertible-2-ton-3-star-inverter-split-ac-with-anti-dust-filter-2024-model-copper-condenser-cs-cu-eu24aky3f-/p/304072
"GM Clean'o 4 Inch 100mm Exhaust Fan with BLDC Motor (Noiseless Operation, White)","₹1,899",/gm-clean-o-4-inch-100mm-exhaust-fan-with-bldc-motor-noiseless-operation-white-/p/274214
"VOLTAS beko 7 kg 5 Star Semi Automatic Washing Machine with IPX4 Control Panel (WTT70DBRT, Burgundy)","₹10,810",/voltas-beko-7-kg-5-star-semi-automatic-washing-machine-with-ipx4-control-panel-wtt70dbrt-burgundy-/p/232476
"Origin Dehumidifier (Recharging Base, OMS1, White)","₹2,200",/origin-dehumidifier-recharging-base-oms1-white-/p/239043
"V-GUARD 12 Amps Voltage Stabilizer For Up to 1.5 Ton Air Conditioner (130 - 300 V, Built-In Thermal Overload Protection, VWR 400, Grey)","₹4,749",/v-guard-12-amps-voltage-stabilizer-for-up-to-1-5-ton-air-conditioner-130-300-v-built-in-thermal-overload-protection-vwr-400-grey-/p/268690
"Everest EW 400 N 14 Amps Voltage Stabilizer For Up to 1.5 Ton Air Conditioner (150 - 270 V, Thermal Overload Protection, White)","₹2,879",/everest-ew-400-n-14-amps-voltage-stabilizer-for-up-to-1-5-ton-air-conditioner-150-270-v-thermal-overload-protection-white-/p/302810
"Godrej 7 kg 5 Star Fully Automatic Top Load Washing Machine (Eon Allure, WTEON ALR 70 5.0 FISNS COBR, Magic Filter, Cocoa Brown)","₹22,000",/godrej-7-kg-5-star-fully-automatic-top-load-washing-machine-eon-allure-wteon-alr-70-5-0-fisns-cobr-magic-filter-cocoa-brown-/p/239137
"USHA Aqua Horizon 25 Litres 3 Star Storage Water Geyser (2000 Watts, 4687AH25AH526N, White)","₹9,575",/usha-aqua-horizon-25-litres-3-star-storage-water-geyser-2000-watts-4687ah25ah526n-white-/p/275442
"BOSCH Series 4 332 Litres Frost Free Triple Door Convertible Refrigerator with Temperature Display (CMC33WT5NI, Transition Wine)","₹37,990",/bosch-series-4-332-litres-frost-free-triple-door-convertible-refrigerator-with-temperature-display-cmc33wt5ni-transition-wine-/p/247722
"Racold ODS-ECO 6 Litres Instant Water Geyser (12000 Watts, 3803210, White)","₹5,999",/racold-ods-eco-6-litres-instant-water-geyser-12000-watts-3803210-white-/p/255912
"Electrolux UltimateCare 300 7.5 kg Fully Automatic Front Load Dryer (ReverseTumbling Function, EDV754H3WB, White)","₹39,990",/electrolux-ultimatecare-300-7-5-kg-fully-automatic-front-load-dryer-reversetumbling-function-edv754h3wb-white-/p/263528
"White Westinghouse 7.5 kg Fully Automatic Top Load Washing Machine (HDT7500, Anti Vibration Technology, Grey)","₹12,390",/white-westinghouse-7-5-kg-fully-automatic-top-load-washing-machine-hdt7500-anti-vibration-technology-grey-/p/262785
"LIEBHERR Cluster 5 428 Litres 2 Star Frost Free Double Door Refrigerator with Stabilizer Free Operation (TEBcsB 4255, Cobalt Steel)","₹65,490",/liebherr-cluster-5-428-litres-2-star-frost-free-double-door-refrigerator-with-stabilizer-free-operation-tebcsb-4255-cobalt-steel-/p/306750
"atomberg Studio Plus 1200mm 3 Blade BLDC Motor Ceiling Fan with Remote (LED Indicator, Marble White)","₹5,399",/atomberg-studio-plus-1200mm-3-blade-bldc-motor-ceiling-fan-with-remote-led-indicator-marble-white-/p/265741
"Crompton Premion Avancer Prime 1 Star 1200mm 3 Blade Anti Dust Ceiling Fan (High Velocity, Coco Gold)","₹3,199",/crompton-premion-avancer-prime-1-star-1200mm-3-blade-anti-dust-ceiling-fan-high-velocity-coco-gold-/p/268745
"USHA Mist Air Flo 400mm 3 Blade Inverter Technology Wall Mounted Fan (Easy Tilt, Light Blue)","₹2,499",/usha-mist-air-flo-400mm-3-blade-inverter-technology-wall-mounted-fan-easy-tilt-light-blue-/p/249481
"morphy richards Quente 3 Litres Instant Water Geyser (3000 Watts, 840046, White)","₹3,290",/morphy-richards-quente-3-litres-instant-water-geyser-3000-watts-840046-white-/p/228020
"V-GUARD 15 Amps Voltage Stabilizer For Inverter AC Up to 2 Ton (130 - 280V AC Input Voltage Range, Smart Voltage Correction, VWI 500, White)","₹6,299",/v-guard-15-amps-voltage-stabilizer-for-inverter-ac-up-to-2-ton-130-280v-ac-input-voltage-range-smart-voltage-correction-vwi-500-white-/p/268692
"CNS Trolley for Washing Machines, Refrigerators, and Dishwashers (24 Wheels, Upto 350 L, Black)",₹849,/cns-trolley-for-washing-machines-refrigerators-and-dishwashers-24-wheels-upto-350-l-black-/p/224669
"Croma 1.5 Ton 3 Star Fixed Speed Window AC (2024 Model, Copper Condenser, Dust Filter, CRLA018WAD199403)","₹26,490",/croma-1-5-ton-3-star-fixed-speed-window-ac-2024-model-copper-condenser-dust-filter-crla018wad199403-/p/304687
"Croma 84 Litres 2 Star Direct Cool Single Door Refrigerator with Reversible Door (CRLR084DCC290110, Grey)","₹9,490",/croma-84-litres-2-star-direct-cool-single-door-refrigerator-with-reversible-door-crlr084dcc290110-grey-/p/275249
"Godrej 5 in 1 Convertible 1.5 Ton 3 Star Inverter Split AC with Active Carbon Filter (Copper Condenser, SIC 18TTC3WWA)","₹30,990",/godrej-5-in-1-convertible-1-5-ton-3-star-inverter-split-ac-with-active-carbon-filter-copper-condenser-sic-18ttc3wwa-/p/303927
"SAMSUNG 301 Litres 3 Star Frost Free Double Door Convertible Refrigerator with Stabilizer Free Operation (RT34C4523S9/HL, Refined Inox)","₹34,490",/samsung-301-litres-3-star-frost-free-double-door-convertible-refrigerator-with-stabilizer-free-operation-rt34c4523s9-hl-refined-inox-/p/275393
"Godrej I Series 5 in 1 Convertible 1.5 Ton 5 Star Inverter Split AC with Blow Clean (2024 Model, Copper Condenser, AC15TSIC18ITC5WYS)","₹36,990",/godrej-i-series-5-in-1-convertible-1-5-ton-5-star-inverter-split-ac-with-blow-clean-2024-model-copper-condenser-ac15tsic18itc5wys-/p/305666
